Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2020-03-25 00:00:00+05:30,182.30477245257293,203.24402868804543,178.86505976478853,200.7932281494141,1152514,0.0,0.0,920791.1621005147,1152514,0.7989414116449038,0.0,0.0,0.0,0.0,194.3007722007493,50.0,1000.0,200.7932281494141,200.7932281494141,200.7932281494141,0.0,0.0,0.0,0.0,194.3007722007493,218.67974112400623,169.92180327749242,25.094052532193597,0.6331569019408176,0.0,0.0,178.86505976478853,203.24402868804543,191.054544226417,12.14133023705166,0.8994707058224519,0.0,0.0,0.0,0.0,0.0,200.7932281494141,200.7932281494141,200.7932281494141,200.7932281494141,0.0,0.0,0.0,-43.38394325099905,1.0,159.79198520466434,-443.1462502810836,-443.1462502810836,0.0,191.054544226417,191.054544226417,191.054544226417,191.054544226417,0.0,0.0,0.0,0.0,0.0,358.86252699534185,354.5166768587333,0.0,0.0,0.0,202.7280923613767,203.24402868804543,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,89.9470705822452,89.9470705822452,-10.052929417754806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.7932281494141,0.0,0.0,0.0
2020-03-26 00:00:00+05:30,206.6837484017865,220.87256372122823,201.2231990757192,219.45367431640625,1615234,0.0,0.0,2302751.623718495,2767748,0.8319946843854625,30140987.10409546,24321.94793908208,24321.94793908208,150109.5797995087,205.709424415671,100.0,1000.0,210.12345123291016,228.78389739990237,191.463005065918,17.761412215058396,0.75,0.0,0.0,204.0752922859336,226.0894590703166,182.06112550155063,21.57455372259228,0.8492837630671123,0.0,0.0,178.86505976478853,220.87256372122823,199.8688117430084,19.99182086052676,0.966222953730045,0.0,0.0,1.4885826002159206,0.2977165200431841,1.1908660801727364,210.12345123291016,210.12345123291016,203.66406602125903,202.1754834210431,0.2081645703419177,0.0100140472145247,0.1981505231273929,0.0181511021341747,1.9687166838319017,150.46176212116825,-417.2710265116212,-430.2086383963524,12.937611884731211,199.8688117430084,199.8688117430084,199.8688117430084,199.8688117430084,0.0,0.0,0.0,0.0,66.66666666666677,358.86252699534185,354.5166768587333,4.0,0.0,4.0,202.7280923613767,203.24402868804543,0.0,0.0,100.0,0.0,0.0,0.0,100.0,41.97291457451102,96.6222953730045,93.28468297762484,-3.3777046269955013,0.0,0.0,0.7362824488050581,0.1472564897610116,0.5890259590440465,3.1102512302492906,0.6220502460498581,2.4882009841994326,205.50582317105795,9.293364292697447,8.88654963971387,9.293364292697447
2020-03-27 00:00:00+05:30,232.18063600242505,238.50111411996568,202.7280923613767,208.5756072998047,2042760,0.0,0.0,927817.2100630532,724988,0.1928730209081979,22660663.20653425,16753.341000376888,20537.644469729486,48852.30876929317,210.33473841171931,100.0,1000.0,209.60750325520837,224.91342104190224,194.30158546851445,14.60436057773955,0.4662909480573348,0.0,0.0,208.25072972186092,234.85118149764597,181.650277946076,25.546562848843276,0.5061066176748071,0.0,0.0,178.86505976478853,238.50111411996568,208.6830869423771,28.451297510360146,0.4981977405491602,0.0,0.0,1.770121085098168,0.5921974330541809,1.177923652043987,209.60750325520837,209.60750325520837,204.4196877564199,202.6495666713217,0.3337314518996988,0.0848806155818015,0.2488508363178972,0.0370587705203492,3.0245215270474453,150.97771009887006,-418.701889338476,-426.3730553770603,7.671166038584317,208.6830869423771,208.6830869423771,208.6830869423771,208.6830869423771,0.0,0.0,0.0,0.0,59.863084595179934,358.86252699534185,354.5166768587333,8.0,0.0,8.0,202.7280923613767,203.24402868804543,0.0,1.0,61.432986022946295,0.0,0.0,0.0,98.7128971486286,30.54662343226832,49.81977405491602,78.79638000338858,-50.18022594508398,0.0,0.0,0.8734887096843071,0.2925029337456707,0.5809857759386363,7.9600308012648116,2.089646357092849,5.870384444171963,206.29547815598912,-4.9568853428800015,-5.083955884509184,3.8758175373322814
2020-03-30 00:00:00+05:30,197.78345099703196,220.14158024017468,193.65579374323653,196.92352294921875,2171659,0.0,0.0,-707977.5035919282,-1446671,-0.1013979619209807,15808517.91292806,-16728.078827292276,8115.736704055565,-72467.50506846246,208.23183584381317,64.0567915968247,1000.0,206.4365081787109,223.65178792583745,189.22122843158445,16.678522514267016,0.2237051802460526,0.0,0.0,207.08145536911488,233.65324082518816,180.5096699130416,25.663124115783397,0.308858677624645,0.0,0.0,178.86505976478853,238.50111411996568,208.6830869423771,28.888327399701293,0.3028111664946614,0.0,0.0,1.0410163477358196,0.6819612159905087,0.3590551317453109,206.4365081787109,206.4365081787109,203.2664316322351,202.2254152844993,0.3662028719624464,0.2461979872813207,0.1200048846811256,0.0442476488740084,4.072399140226888,154.14870517536747,-427.49591349437947,-426.6537699063901,-0.8421435879894261,208.6830869423771,208.6830869423771,208.6830869423771,208.6830869423771,0.0,0.0,0.0,0.0,-28.714096590055945,358.86252699534185,354.5166768587333,8.0,0.0,8.0,202.7280923613767,203.24402868804543,1.0,0.0,42.51741547408178,0.0,0.0,0.0,96.3013673214049,26.02740047541878,30.28111664946614,58.90772869246222,-69.71888335053386,0.0,0.0,0.5147801755141774,0.3369583820993721,0.1778217934148053,11.961978430341,4.064112771742479,7.897865658598521,203.62466877265263,-5.586503858927927,-5.748615545942748,-1.927209017883702
2020-03-31 00:00:00+05:30,206.46874470420715,216.61588591706007,199.7613028139679,214.2940826416016,2002082,0.0,0.0,742510.841803384,555411,0.0826458440547878,18518341.76680193,1085.9121168435988,6358.280557252573,104135.49476215354,208.67572266628423,73.22047705825824,1088.2096736450435,208.00802307128907,224.6395362417428,191.37650990083532,15.991222766204292,0.6889803863872056,0.0,0.0,207.70991572013384,232.3382607056109,183.0815707346568,23.71417358684121,0.6336705110585031,0.0,0.0,178.86505976478853,238.50111411996568,208.6830869423771,28.670074103217896,0.5940873060750599,0.0,0.0,1.8436026816991389,0.9142895091322348,0.929313172566904,208.00802307128907,208.00802307128907,204.9629933259838,203.11939064428464,0.4217047420829747,0.3009363878110873,0.1207683542718873,0.0600758740622704,5.0515438860915305,152.57719028278933,-423.13767906218993,-425.9505517375501,2.812872675360154,208.6830869423771,208.6830869423771,208.6830869423771,208.6830869423771,0.0,0.0,0.0,0.0,23.87936007769889,358.86252699534185,354.5166768587333,8.0,0.0,8.0,202.7280923613767,220.14158024017468,0.0,1.0,61.53274605959992,0.0,0.0,0.0,94.40386065013936,35.71429257751415,59.40873060750599,46.50320710396272,-40.59126939249401,0.0,0.0,0.9076448466349382,0.4510956750064853,0.4565491716284528,13.73057236780765,5.997404690955514,7.733167676852136,206.2206433907084,8.820967364504352,8.45338446139321,6.723759868107337
2020-04-01 00:00:00+05:30,214.81006910838457,226.76307907945653,208.9625546662704,222.5064239501953,2361959,0.0,0.0,1974835.1569952287,2917370,0.1740524373425226,18643894.866530918,7290.822318281956,6544.788909458449,194652.28937353744,210.910437825863,79.6186138976607,1088.2096736450435,210.42442321777344,229.06002942312867,191.7888170124182,17.71239851380634,0.8241644140599496,0.0,0.0,209.6600440832184,233.1504189733136,186.16966919312316,22.408060622911457,0.7734392262167273,0.0,0.0,178.86505976478853,238.50111411996568,208.6830869423771,28.340842495007497,0.7317949629177333,0.0,0.0,3.106515467322339,1.3527347007702557,1.7537807665520833,210.42442321777344,210.42442321777344,207.6619826527856,204.55546718546324,0.4863544987137292,0.3085520293622334,0.1778024693514958,0.0888459761984195,5.992646860914293,150.16079013630497,-416.43635006423256,-424.3648514586637,7.92850139443118,208.6830869423771,208.6830869423771,208.6830869423771,208.6830869423771,0.0,0.0,0.0,0.0,90.93337356242412,358.86252699534185,354.5166768587333,8.0,0.0,8.0,199.7613028139679,220.14158024017468,1.0,0.0,67.07767465433449,0.0,0.0,0.0,92.90260988689502,40.69767646774949,73.17949629177332,54.28978118291516,-26.82050370822668,3.6446620579047817,0.0,1.518666555367973,0.664609851078783,0.85405670428919,16.51604865329282,8.101133483422975,8.414915169869845,210.36627495841103,3.8322762847019742,3.7606683275847703,10.813709207675103
2020-04-03 00:00:00+05:30,222.29144053293103,224.61325717880135,212.5312501777742,216.0569610595703,1421270,0.0,0.0,1383060.969163576,1496100,0.108326873103958,14670991.582375271,603.081782484899,5554.504388296191,153456.04901415645,211.67001402171317,69.6778895091452,1056.6673577748113,211.22907148088728,228.92688407711444,193.53125888466013,16.756985647999223,0.6363979178904924,0.0,0.0,210.81344104352743,232.67404909232724,188.9528329947277,20.73929246692212,0.6199307906792362,0.0,0.0,178.86505976478853,238.50111411996568,208.6830869423771,28.232881931014507,0.6236479206567942,0.0,0.0,3.546088097634538,1.7914053801431122,1.7546827174914257,211.22907148088728,211.22907148088728,208.9535177922909,205.4074296946564,0.5175200905888542,0.3420430672925839,0.1754770232962703,0.1185595696821068,6.870763670500281,149.35614187319112,-414.20484352066353,-422.9134217532352,8.708578232571654,208.6830869423771,208.6830869423771,208.6830869423771,208.6830869423771,0.0,0.0,0.0,0.0,66.33575842396804,358.86252699534185,354.5166768587333,8.0,0.0,8.0,199.7613028139679,220.14158024017468,0.0,0.0,59.7887196730961,0.0,0.0,0.0,90.91314768237828,39.80742925433195,62.364792065679424,64.98433965498624,-37.63520793432058,3.821765204960883,0.0,1.726367981385042,0.8769614771400348,0.8494065042450071,13.872188924219614,9.255344571582302,4.616844352637312,211.76338161028937,-2.898551320958087,-2.941389134750416,7.601716975633366
2020-04-07 00:00:00+05:30,224.44128671743644,236.91024709062737,218.63677068164068,230.84776306152344,2228392,0.0,0.0,2132851.896415415,3724492,0.1422292868913517,17283664.90699828,7545.302620618093,5838.904135770748,306007.046182208,214.2152779464728,74.85114037301739,1056.6673577748113,213.6814079284668,234.71594412050905,192.64687173642457,19.687755145345974,0.908051667418058,0.0,0.0,213.06154344782783,234.473760041651,191.64932685400467,20.09956019967193,0.9153287805529308,0.0,0.0,178.86505976478853,238.50111411996568,208.6830869423771,27.908864385216543,0.8716657038901194,0.0,0.0,5.029964385383863,2.4391171811912624,2.5908472041926007,213.6814079284668,213.6814079284668,212.32186321832668,207.2918988329428,0.5581405740390137,0.3385863194218368,0.2195542546171769,0.1616779062279728,7.753171527931274,146.9038054256116,-407.4038534723793,-420.9747257181282,13.570872245748888,208.6830869423771,208.6830869423771,208.6830869423771,208.6830869423771,0.0,0.0,0.0,0.0,134.99306919760664,358.86252699534185,354.5166768587333,8.0,0.0,8.0,200.3013383392777,220.14158024017468,0.0,0.0,68.29697988960186,0.0,0.0,0.0,89.37301479175873,47.4350206638568,87.16657038901194,74.23695291548823,-12.833429610988064,3.1075609513926565,0.0,2.4265127647065103,1.18687173465333,1.2396410300531804,15.470350376010432,10.498345732467929,4.972004643542505,216.0566485492952,6.845788226131289,6.621637736920416,14.967902647466392
2020-04-08 00:00:00+05:30,226.16110767245812,248.9492040729149,225.55914745904963,234.80337524414065,2196512,0.0,0.0,1672552.6466358826,5921004,0.0972845209369988,16055791.295493504,10095.703326767558,6371.00403464535,343644.6195822556,217.05437326644545,78.57453834878818,1074.773516647462,216.02829318576389,239.89337781875668,192.1632085527711,22.094406506717228,0.8933587989966885,0.0,0.0,215.6588433157027,237.29081991175275,194.02686671965265,20.061293349684743,0.9425053772463324,0.0,0.0,178.86505976478853,248.9492040729149,213.90713191885172,32.442113611415095,0.7981593558939397,0.0,0.0,6.450771401631158,3.241448025279242,3.209323376351916,216.02829318576389,216.02829318576389,215.7805573761442,209.32978597451304,0.6063624944642708,0.3481749515934199,0.2581875428708509,0.2152925504442053,8.679671179962458,144.55692016831452,-400.8953080013466,-418.74367930515245,17.848371303805834,213.90713191885172,213.90713191885172,213.90713191885172,213.90713191885172,0.0,0.0,0.0,0.0,153.20516417628653,358.86252699534185,354.5166768587333,32.0,0.0,32.0,201.76569468933164,220.14158024017468,0.0,0.0,70.11797805691123,0.0,0.0,0.0,88.13696713780314,43.17915834684919,79.81593558939397,76.44909934802844,-20.184064410606027,6.45615153308421,0.0,3.081630916307616,1.5658235709841872,1.5158073453234289,16.239992764548543,11.646675138884053,4.593317625664492,220.7318191330346,1.7135154918364923,1.6990003928180286,16.937895469970222
2020-04-09 00:00:00+05:30,240.56489839454147,255.1406909392089,240.0489362593195,246.79937744140625,2731422,0.0,0.0,1384624.3218978874,8652426,0.0694959818866862,18442984.58380296,5713.447772386451,6297.942227727694,483191.7801781823,221.20491633916183,82.03453164715067,1074.773516647462,219.1054016113281,248.31939660589092,189.8914066167653,26.666613218770056,0.973984743189564,0.0,0.0,218.8259258054636,239.8038802098976,197.8479714010296,19.173189216238868,1.1667344941418611,1.0,0.0,178.86505976478853,255.1406909392089,217.0028753519987,34.812300661453335,0.8906424847704182,22.087266547264345,0.0,8.447372271673686,4.282632874558131,4.164739397115555,219.1054016113281,219.1054016113281,220.55268354003067,212.10531126835696,0.6519709723089225,0.3529852564123943,0.2989857158965281,0.2845863579072586,9.577232316521474,141.4798117427503,-392.3616568376127,-413.1009467003224,20.73928986270965,224.39824234122275,217.0028753519987,220.7005588466107,217.0028753519987,0.0,0.0,0.0,0.0,167.65283997133716,358.86252699534185,354.5166768587333,36.0,0.0,36.0,204.59670525234665,220.14158024017468,0.0,0.0,74.83816040266703,0.0,0.0,0.0,87.21116427725337,49.0236439808822,89.06424847704182,85.34891815181591,-10.935751522958189,11.125325857975014,0.0,3.9826311850277136,2.0491850937928926,1.933446091234821,18.75530416777386,13.068400944662011,5.686903223111848,226.92821818882197,5.108956455499247,4.9827306679718575,22.9122016295082
